created_at,lang,screen_name,location,full_text,urls,tags,mentions,retweet_count,favorite_count
Mon May 27 12:48:54 +0000 2019,fr,Schweitzer_P,Aix-en-Provence,"Le chien a fait plus que Lutte Ouvrière, les Gilets Jaunes, et Florian Philippot. Presque autant que le Parti Communiste. =&gt; Européennes 2019: avec plus de 2%, le parti animaliste crée la surprise des «petites listes» https://t.co/nuG6b5IBDS",https://twitter.com/i/web/status/1132992072896647168,,,0,1
Mon May 27 12:48:47 +0000 2019,fr,AndreeBaril,Depuis 2013,"En France, Le Pen remporte le duel contre Macron https://t.co/WOqrLsY8UN",https://www.ledevoir.com/monde/europe/555325/dernier-droit-des-elections-europeennes-21-pays-aux-urnes,,,0,0
Mon May 27 12:48:37 +0000 2019,fr,Jonathan_Foot10,"Nord-Pas-de-Calais, France",Soutien envers @MarleneSchiappa les propos tenus et l'attitude de certains #GiletsJaunes sont inacceptable https://t.co/AUDbpbok2J,https://mobile.francetvinfo.fr/elections/europeennes/schiappa-on-est-venu-te-crever-des-gilets-jaunes-furieux-devant-le-domicile-de-marlene-schiappa_3462523.html#xtref=android-app://com.twitter.android,GiletsJaunes,MarleneSchiappa,0,1
Mon May 27 12:48:15 +0000 2019,fr,mounir76271557,,"Elections européennes 2019 : en Autriche, un plébiscite pour le chancelier Sebastian Kurz https://t.co/OY3JPJwJFV https://t.co/jTMXDgStDT",https://toutfilm.com/elections-europeennes-2019-en-autriche-un-plebiscite-pour-le-chancelier-sebastian-kurz/,,,0,0
Mon May 27 12:48:10 +0000 2019,fr,GillesLesigne,"Saint-Leu-la-Forêt, Ile-de-France",Européennes à Paris : les résultats dans chaque arrondissement https://t.co/WB4HXllXzg,http://www.leparisien.fr/elections/europeennes/europeennes-a-paris-les-resultats-dans-chaque-arrondissement-27-05-2019-8080560.php,,,0,0
Mon May 27 12:48:06 +0000 2019,fr,tdf_pt,Poitiers,Participation aux élections européennes en Limousin : les communes où l'on a le plus et le moins voté https://t.co/MtQwhC5JmZ,http://bit.ly/2WsKqSM,,,0,0
Mon May 27 12:47:55 +0000 2019,fr,1ColorHumanity,France,"🔴

#Thread

En Facade le #RassemblementNational
vend une image d'un parti 
qui a coupé ses liens avec les #Racistes

Mais #JordanBardella
s'affiche lors des résultats des élections européennes
avec Philippe Vardon

#EuropeanElectionResults
#ElectionsEuropeennes
#PhilippeVardon
- https://t.co/uRgE7iSxpw",https://twitter.com/i/web/status/1132991824749105152,"Thread, RassemblementNational, Racistes",,12,13
Mon May 27 12:47:53 +0000 2019,fr,PaulusDanille,Belgique,"France

Que deviens-tu? https://t.co/2TiRRM8JhD",https://www.lemonde.fr/les-decodeurs/article/2019/05/26/elections-europeennes-la-carte-des-resultats-en-france-commune-par-commune_5467620_4355770.html,,,0,0
Mon May 27 12:47:52 +0000 2019,fr,Ancient_Caxotte,,"Voilà à quoi le nouveau parlement européen va ressembler, pas de quoi jubiler https://t.co/r5SHuedarM #élections européennes via @citoyenneFrance","http://www.citoyens-et-francais.fr/2019/05/voila-a-quoi-le-nouveau-parlement-europeen-va-ressembler-pas-de-quoi-jubiler.html, https://twitter.com/i/web/status/1132991812572975104",élections,,1,1
Mon May 27 12:47:50 +0000 2019,fr,SoualigaPost,"Saint-Martin, FWI, Antilles françaises","Elections européennes : #SaintMartin enregistre la plus basse participation des outre-mer
https://t.co/xnDxWwCEDz",http://www.soualigapost.com/fr/actualite/29791/politique/elections-europ%C3%A9ennes-saint-martin-enregistre-la-plus-basse-participation,SaintMartin,,2,1
