created_at,lang,screen_name,location,full_text,urls,tags,mentions,retweet_count,favorite_count
Mon May 27 19:37:54 +0000 2019,de,spoenle,"Heilbronn, Baden-Württemberg","Ich möchte gerne das Wort „Letztwählerpartei“ als Wort des Jahres 2019 nominieren.

##Europawahl2019 #EUWahl19 #Europawahl19 #EuropeanElection2019 #Europawahl",https://twitter.com/i/web/status/1133094998814134273,"Europawahl2019, EUWahl19",,2,12
Mon May 27 19:37:44 +0000 2019,de,RosalieDuessel,,"Auch ""sie kann es nicht"". Nach der Europawahl: Bei der Frage nach dem Rechtsruck verheddert sich die CDU-Chefin https://t.co/NyEGIIVlSJ via @welt",https://twitter.com/i/web/status/1133094959802986496,,,1,0
Mon May 27 19:37:30 +0000 2019,de,dd0ul,München,"Elmar Brok sagt, dass die CDU mit 'ner 5% Hürde bei der Wahl 10-15% mehr geholt hätte und verweist auf Die Partei mit 3% und 3 Sitzen. 2024 wird's 'ne Sperrklausel geben, Stimmen für Piraten, Die Partei etc werden unter den grossen aufgeteilt.

https://t.co/k8bG2Jh8EW",https://twitter.com/i/web/status/1133094901242126337,,,3,6
Mon May 27 19:37:20 +0000 2019,de,nifberlin,Berlin,SPD-Fraktion - Nahles sucht die Machtprobe https://t.co/Jh0qFwxEgb,https://sz.de/1.4465660,,,3,4
Mon May 27 19:37:05 +0000 2019,de,Technikladencom,,Verdacht auf Wahlbetrug: Wurden AfD-Stimmen aus der Urne genommen? https://t.co/PeROKwXWdq,https://www.merkur.de/bayern/europawahl-2019-verdacht-auf-wahlbetrug-afd-stimmen-aus-urne-genommen-12324423.html,,,0,0
Mon May 27 19:37:02 +0000 2019,de,Eliza_Muc,Munich,"Es ist an der Zeit, Grönemeyer zu zitieren: Kinder an die Macht. 

Es ist so cool, was passiert, wenn junge Menschen politisch aktiv werden. 💚

Und die Alten so: Lass die mal erwachsen werden. 🤣😱

#rezovideo #europawahl #hartaberfair",https://twitter.com/i/web/status/1133094782727802880,,,0,6
Mon May 27 19:36:58 +0000 2019,de,Tagesspiegel,Berlin,"Europa war nicht die Antwort:
Sprachlos, ratlos, hilflos – das Wahldebakel setzt #Union und #SPD mächtig zu. Am Tag danach versuchen sich beide Parteien zu sortieren - und kommen nicht weit. https://t.co/wHnAjSLqw3 #Europawahl",https://twitter.com/i/web/status/1133094766890102786,"Union, SPD",,11,13
Mon May 27 19:36:35 +0000 2019,de,Frau_Al3X,Böhmermann‘s Liste,@Hartes_Geld Und das wusste man erst nach der Europawahl in Frankreich. Niemals nicht vorher.... https://t.co/Cos3JusyQb,,,Hartes_Geld,0,4
Mon May 27 19:36:29 +0000 2019,de,TheTogaras,"Dresden, Germany",@OomenBerlin @HaticeAkyuen https://t.co/PtWsciSVnV Die Lage im Osten ist zu ernst um nicht zu differenzen.,https://www.zeit.de/politik/deutschland/2019-05/wahlergebnis-ostdeutschland-europawahl-afd-rechtsextremismus,,"OomenBerlin, HaticeAkyuen",0,0
Mon May 27 19:36:07 +0000 2019,de,martin_kraft,Wiesbaden,"@David_Wollweber @CDU Die unsäglichen Versuche, die Kritiker von #Artikel13 zu diffamieren, waren ja schon schlimm genug. Aber das was jetzt gerade nach der #Europawahl läuft, legt leider den Schluss nahe, dass die #Union die Jüngeren und ihre berechtigten Sorgen längst aufgegeben hat.",https://twitter.com/i/web/status/1133094549642010627,Artikel13,"David_Wollweber, CDU",0,2
Mon May 27 19:35:59 +0000 2019,de,CityReport,Potsdam,Mehr Wähler bei Europawahl https://t.co/NfVB0Jy8Pr https://t.co/fVxSZtxe7r,https://cityreport.pnr24-online.de/mehr-waehler-bei-europawahl,,,0,0
Mon May 27 19:35:51 +0000 2019,de,KuraikoKun,Digital Nomad,"Sehr geehrte Frau @akk wieso haben sie mit dem Video bis nach der Wahl gewartet? Vor Ende der #Europawahl hätte dies viel mehr Wirkung gehabt! 

Dann hätten sich vielleicht noch mehr gegen ihre Partei gestellt!  #annegate",https://twitter.com/i/web/status/1133094485624348678,Europawahl,akk,3,72
Mon May 27 19:35:49 +0000 2019,de,Rodongo1,,"@ToRebACE @tagesschau das hat nichts mit dem Inhalt zu tun sondern meist mit persönlichen Differenzen wie zb. Bei Lucke.
Es geht darum das die ""grüne Politik"" nicht bei der Europawahl gewonnen hat wie hier fälschlich suggeriert, sondern es eine heftige Klatsche für ""Volksparteien"" und linke war.",https://twitter.com/i/web/status/1133094476027703297,,"ToRebACE, tagesschau",0,0
Mon May 27 19:35:10 +0000 2019,de,EuropeUnion,"Brussels, Belgium","⭐ Europawahl 2019: Diese Kleinstparteien ziehen ins EU-Parlament ein - BILD ⭐ 
https://t.co/SKDr3vgjYP",https://europeunion.press/?p=221978,,,0,0
Mon May 27 19:34:59 +0000 2019,de,Book_ofSaturday,61250 Usingen,#SPD-Digitalwahlkampf: Vernichtend https://t.co/Ld311itNRk via @faznet,https://www.faz.net/aktuell/politik/europawahl/spd-digitalwahlkampf-abschreckung-junger-waehler-bei-europawahl-16208732.html?GEPC=s3&premium=0x4e786d7452baf003f35db44513e357d9,SPD,faznet,0,0
Mon May 27 19:34:59 +0000 2019,de,andreasguenth22,,"Krimineller Syrer und Scheinasylant sticht 2 junge deutsche Bürger nieder- auch nach Europawahl geht der MESSERTERROR WEITER
https://t.co/4iICZeB2CA",https://twitter.com/i/web/status/1133094263783395335,,,0,0
