created_at,lang,screen_name,location,full_text,urls,tags,mentions,retweet_count,favorite_count
Mon May 27 00:01:04 +0000 2019,en,noritaro8,日本 東京都,UK European elections 2019: Brexit Party dominates as Tories and Labour suffer - BBC News https://t.co/GdF8uqZ5O0,https://www.bbc.com/news/uk-politics-48417228?utm_source=dlvr.it&utm_medium=twitter,,,0,1
Mon May 27 00:01:05 +0000 2019,en,Simplenewsuk,,European elections 2019: Nigel Farage warns Brexit Party&amp;apos;s success will send &amp;apos;massive&amp;apos; message https://t.co/5wck2LbaK9 https://t.co/LRPiUBsh74,https://twitter.com/i/web/status/1132798843001552896,,,0,0
Mon May 27 00:01:08 +0000 2019,en,DonnachadhMc,London,Brexit BBC keeps saying EU elections say European parliament are moving away from centre parties due to surge for centrist Liberals! Sigh! Good news 4 climate in greens &amp; liberals have swing votes.,https://twitter.com/i/web/status/1132798858025738242,,,0,4
Mon May 27 00:01:09 +0000 2019,en,DplorablFemnist,SC and MA,UK European elections 2019: Brexit Party dominates as Tories and Labour suffer - BBC News. BRILLIANT !! BULLY!! HEAR HEAR!!! Make Britain Great Again!!!! https://t.co/Bxdsz1SLji,https://twitter.com/i/web/status/1132798860189945856,,,1,1
Mon May 27 00:01:10 +0000 2019,en,brit_cynical,Blighty,"As I suspected chaps.

My Party has been decimated in these European Elections. No other way to describe it.
Absolutely destroyed. 

I know some of you will be bewildered by my sadness but don't forget we are the party of Churchill and Thatcher. How low we have sunk now...😢😢",https://twitter.com/i/web/status/1132798863264407558,,,0,0
Mon May 27 00:01:12 +0000 2019,en,Gander_News_e5,Visit the Gander News Network at:,European Elections 2019: Romanians across Europe queue at polling stations https://t.co/BLdAYvMGzQ,https://bbc.in/2JFiCV8,,,0,0
Mon May 27 00:01:24 +0000 2019,en,fredieka,Indonesia,EU elections: centrist groups expected to lose grip on power https://t.co/0BXjLMajK1,https://www.theguardian.com/politics/2019/may/26/european-elections-centrist-parties-projected-lose-grip-power?CMP=share_btn_tw,,,0,0
Mon May 27 00:01:24 +0000 2019,en,TakesRight,"What's next, requiring a licence to make toast in your own damn toaster?",@aimeeterese You should see the results for the European Parliament elections: throwing milkshakes didn't stop the Brexit Party from straight up dominating the scene. Their only victory was Tommy Robinson giving up his independent campaign.,https://twitter.com/i/web/status/1132798924220243969,,aimeeterese,0,5
Mon May 27 00:01:32 +0000 2019,en,PPCGuelph,"Guelph,","""A new party can't win. No time. No infrastructure...""

https://t.co/WJiVmzNtdj

Ahem. 

But no, it's cool. Keep doubting, but as 'New' parties and 'Right wing' parties keep stacking up wins across Canada (UCP, CAQ) it seems like @MaximeBernier will be a major factor in Oct 2019.","https://www.express.co.uk/news/politics/1132427/European-elections-results-UK-Brexit-Party-nigel-farage-latest-polls-update-news, https://twitter.com/i/web/status/1132798958999408640",,,101,223
Mon May 27 00:01:34 +0000 2019,en,kvmarthur,Selby,#UK European elections 2019: #Brexit Party dominates as #Tories and #Labour suffer https://t.co/CuMm6L35Xk,https://www.bbc.co.uk/news/uk-politics-48417228,"UK, Brexit, Tories, Labour",,0,0
Mon May 27 00:01:37 +0000 2019,en,LibertAryans,,"The right is gaining ground in EU elections.

This is how gamma-males talk; ""A fractured European parliament may be just what the EU needs"". Every loss is made into a win.

https://t.co/s5rwkm5T3d",https://twitter.com/i/web/status/1132798980063137793,,,0,0
Mon May 27 00:01:39 +0000 2019,en,DigitalBaseZone,"London, England",BBC News - European Elections 2019: SNP to have three MEPs as Labour collapses https://t.co/jNMfQkFpcC,https://www.bbc.co.uk/news/uk-scotland-48417424,,,0,0
Mon May 27 00:01:40 +0000 2019,en,alanmayeruk,"Newcastle-under-Lyme, England",@oflynnmep @CllrBSilvester Also there were many leavers who refused to vote in the European elections because we should not still be in.,,,"oflynnmep, CllrBSilvester",10,22
Mon May 27 00:01:41 +0000 2019,en,eelagr,,"UNDERSTAND freedom caucus https://t.co/UIQqqA7dlb
Identity Christianity https://t.co/rewARvXW3U MOST important info; Russian agitation seen in European politics as elections approach https://t.co/2KKtvOFxtx via @msnbc Original regime ‘rump, pence, bannon, gorka, miller, etc","https://en.wikipedia.org/wiki/Freedom_Caucus, https://en.wikipedia.org/wiki/Christian_Identity, https://twitter.com/i/web/status/1132798993946304513",,,0,0
Mon May 27 00:01:43 +0000 2019,en,wonderbiscut,"Greenock, Scotland",BBC News - European Elections 2019: SNP to have three MEPs as Labour collapses https://t.co/h7axGWahNf,https://www.bbc.co.uk/news/uk-scotland-48417424,,,0,0
Mon May 27 00:01:48 +0000 2019,en,CNBCi,,French nationalists expected to narrowly beat Macron's centrist party in EU vote https://t.co/cziPfkE65V,https://cnb.cx/2HXCcJ9,,,0,1
Mon May 27 00:01:51 +0000 2019,en,ik_jasper1988,"Groningen, Nederland","‘The European elections are worth nothing’. 

Apparently it is worth something. To a lot of Europeans 🤷‍♂️👇💪 https://t.co/JQlyW79Okt",https://twitter.com/NatalieAmiri/status/1132614087639220224,,,0,0
Mon May 27 00:01:54 +0000 2019,en,jmarine,Japan,"Italy European Elections
Former Italian Premier Silvio Berlusconi waves to photographers as he arrives to vote for the European Parliament elections at a polling station in Milan, Italy, Sunday, May 26, 2019.  (AP Photo/Antonio Calanni) https://t.co/R46O8rRuYn",https://twitter.com/i/web/status/1132799048379854848,,,0,1
Mon May 27 00:01:58 +0000 2019,en,onlivvysfarm,Definitely out there.,European elections 2019: Investigating false and misleading video - BBC News https://t.co/mVdVjN3OmI,https://apple.news/AAg4Y5WzpT1Kx8Vh5JgGJyA,,,0,0
Mon May 27 00:01:58 +0000 2019,en,Jo82679398,,Farage: Brexit Party's success sends massive message to government https://t.co/fzbBEMnoOx,https://www.standard.co.uk/news/politics/european-elections-result-latest-nigel-farage-issues-warning-to-tories-and-labour-as-brexit-party-a4152001.html,,,0,0
